grain_type,grain_key,grade,section,teacher_name,teacher_number,course_name,student_count,metric_domain,metric_name,metric_category,value,ap_manager_name,ap_manager_id
homeroom,8Maryland,8,8Maryland,"Rhodes, Leonard",TCH_CE1AC804,HR,29,DIBELS,% Met PM Benchmark,,19.9,Awesome AP 3,AP_98D7BF59
homeroom,8Michigan,8,8Michigan,"Lawson, Gerald",TCH_C7F77440,HR,30,DIBELS,% Met PM Benchmark,,87.9,Awesome AP 3,AP_98D7BF59
homeroom,8OhioState,8,8OhioState,"Keane, Lorraine",TCH_E83A2D65,HR,30,DIBELS,% Met PM Benchmark,,97.8,Awesome AP 3,AP_98D7BF59
homeroom,8PennSt,8,8PennSt,"Whitfield, Sandra",TCH_B0017323,HR,31,DIBELS,% Met PM Benchmark,,92.9,Awesome AP 3,AP_98D7BF59
grade,5,5,,,,,122,DIBELS,% Met PM Benchmark,,43.9,Awesome AP 1,AP_12EEC59A
grade,6,6,,,,,116,DIBELS,% Met PM Benchmark,,60.7,Awesome AP 1,AP_12EEC59A
grade,7,7,,,,,116,DIBELS,% Met PM Benchmark,,36.1,Awesome AP 2,AP_987F9BF3
grade,8,8,,,,,120,DIBELS,% Met PM Benchmark,,74.6,Awesome AP 3,AP_98D7BF59
classroom,"Abrams, Patricia | Science Gr6 | 6Howard",6,6Howard,"Abrams, Patricia",TCH_7B1C517F,Science Gr6,29,Gradebook/GPA,% Failure Rate,,7.5,Awesome AP 1,AP_12EEC59A
classroom,"Abrams, Patricia | Science Gr6 | 6Lincoln",6,6Lincoln,"Abrams, Patricia",TCH_7B1C517F,Science Gr6,28,Gradebook/GPA,% Failure Rate,,9,Awesome AP 1,AP_12EEC59A
classroom,"Abrams, Patricia | Science Gr6 | 6MSU",6,6MSU,"Abrams, Patricia",TCH_7B1C517F,Science Gr6,29,Gradebook/GPA,% Failure Rate,,1.3,Awesome AP 1,AP_12EEC59A
classroom,"Abrams, Patricia | Science Gr6 | 6Spelhouse",6,6Spelhouse,"Abrams, Patricia",TCH_7B1C517F,Science Gr6,30,Gradebook/GPA,% Failure Rate,,11.1,Awesome AP 1,AP_12EEC59A
classroom,"Ashford, Monique | Math Gr7 | 7replace",7,7replace,"Ashford, Monique",TCH_CF85FA21,Math Gr7,6,Gradebook/GPA,% Failure Rate,,0.1,Awesome AP 2,AP_987F9BF3
classroom,"Ashford, Monique | Math Gr8 | 8replace",8,8replace,"Ashford, Monique",TCH_CF85FA21,Math Gr8,3,Gradebook/GPA,% Failure Rate,,1.2,Awesome AP 2,AP_987F9BF3
classroom,"Bellamy, Marcus | i-Ready Gr5 | 5SOAR",5,5SOAR,"Bellamy, Marcus",TCH_119AC5E4,i-Ready Gr5,10,Gradebook/GPA,% Failure Rate,,0.6,Awesome AP 1,AP_12EEC59A
classroom,"Booker, Sylvester | i-Ready Gr5 | 5NJCU",5,5NJCU,"Booker, Sylvester",TCH_F6ECC9B3,i-Ready Gr5,29,Gradebook/GPA,% Failure Rate,,10.3,Awesome AP 2,AP_987F9BF3
classroom,"Booker, Sylvester | i-Ready Gr6 | 6Howard",6,6Howard,"Booker, Sylvester",TCH_F6ECC9B3,i-Ready Gr6,29,Gradebook/GPA,% Failure Rate,,9.7,Awesome AP 2,AP_987F9BF3
classroom,"Booker, Sylvester | i-Ready Gr7 | 7Princeton",7,7Princeton,"Booker, Sylvester",TCH_F6ECC9B3,i-Ready Gr7,27,Gradebook/GPA,% Failure Rate,,14.5,Awesome AP 2,AP_987F9BF3
classroom,"Booker, Sylvester | i-Ready Gr8 | 8Maryland",8,8Maryland,"Booker, Sylvester",TCH_F6ECC9B3,i-Ready Gr8,29,Gradebook/GPA,% Failure Rate,,11.5,Awesome AP 2,AP_987F9BF3
classroom,"Caldwell, Renee | ELA Gr6 | 6Replace",6,6Replace,"Caldwell, Renee",TCH_836E9B90,ELA Gr6,4,Gradebook/GPA,% Failure Rate,,9.5,Awesome AP 1,AP_12EEC59A
classroom,"Crane, Dominique | Math Gr7 | 7Brown",7,7Brown,"Crane, Dominique",TCH_3CD6786A,Math Gr7,30,Gradebook/GPA,% Failure Rate,,1.9,Awesome AP 2,AP_987F9BF3
classroom,"Crane, Dominique | Math Gr7 | 7Columbia",7,7Columbia,"Crane, Dominique",TCH_3CD6786A,Math Gr7,30,Gradebook/GPA,% Failure Rate,,7.1,Awesome AP 2,AP_987F9BF3
classroom,"Crane, Dominique | Math Gr7 | 7Princeton",7,7Princeton,"Crane, Dominique",TCH_3CD6786A,Math Gr7,22,Gradebook/GPA,% Failure Rate,,17.3,Awesome AP 2,AP_987F9BF3
classroom,"Crane, Dominique | Math Gr7 | 7Upenn",7,7Upenn,"Crane, Dominique",TCH_3CD6786A,Math Gr7,29,Gradebook/GPA,% Failure Rate,,13.1,Awesome AP 2,AP_987F9BF3
classroom,"Davenport, James | i-Ready Gr5 | 5TCNJ",5,5TCNJ,"Davenport, James",TCH_4F19DB35,i-Ready Gr5,25,Gradebook/GPA,% Failure Rate,,1.2,Awesome AP 2,AP_987F9BF3
classroom,"Davenport, James | i-Ready Gr6 | 6Spelhouse",6,6Spelhouse,"Davenport, James",TCH_4F19DB35,i-Ready Gr6,30,Gradebook/GPA,% Failure Rate,,16,Awesome AP 2,AP_987F9BF3
classroom,"Davenport, James | i-Ready Gr7 | 7Upenn",7,7Upenn,"Davenport, James",TCH_4F19DB35,i-Ready Gr7,29,Gradebook/GPA,% Failure Rate,,3.8,Awesome AP 2,AP_987F9BF3
classroom,"Davenport, James | i-Ready Gr8 | 8PennSt",8,8PennSt,"Davenport, James",TCH_4F19DB35,i-Ready Gr8,31,Gradebook/GPA,% Failure Rate,,2.8,Awesome AP 2,AP_987F9BF3
classroom,"Dupree, Alston | ELA Gr5 | 5SOAR",5,5SOAR,"Dupree, Alston",TCH_23028C66,ELA Gr5,10,Gradebook/GPA,% Failure Rate,,9.3,Awesome AP 1,AP_12EEC59A
classroom,"Dupree, Alston | Science Gr5 | 5SOAR",5,5SOAR,"Dupree, Alston",TCH_23028C66,Science Gr5,10,Gradebook/GPA,% Failure Rate,,1.5,Awesome AP 1,AP_12EEC59A
classroom,"Ellison, Tamara | ELA Gr7 | 7Brown",7,7Brown,"Ellison, Tamara",TCH_DAD81779,ELA Gr7,30,Gradebook/GPA,% Failure Rate,,17.1,Awesome AP 2,AP_987F9BF3
classroom,"Ellison, Tamara | ELA Gr7 | 7Columbia",7,7Columbia,"Ellison, Tamara",TCH_DAD81779,ELA Gr7,30,Gradebook/GPA,% Failure Rate,,13,Awesome AP 2,AP_987F9BF3
classroom,"Ellison, Tamara | ELA Gr7 | 7Princeton",7,7Princeton,"Ellison, Tamara",TCH_DAD81779,ELA Gr7,21,Gradebook/GPA,% Failure Rate,,0.3,Awesome AP 2,AP_987F9BF3
classroom,"Ellison, Tamara | ELA Gr7 | 7Upenn",7,7Upenn,"Ellison, Tamara",TCH_DAD81779,ELA Gr7,29,Gradebook/GPA,% Failure Rate,,15.1,Awesome AP 2,AP_987F9BF3
classroom,"Figueroa, Andre | ELA Gr8 | 8Maryland",8,8Maryland,"Figueroa, Andre",TCH_1D25353A,ELA Gr8,26,Gradebook/GPA,% Failure Rate,,8.1,Awesome AP 3,AP_98D7BF59
classroom,"Figueroa, Andre | ELA Gr8 | 8Michigan",8,8Michigan,"Figueroa, Andre",TCH_1D25353A,ELA Gr8,30,Gradebook/GPA,% Failure Rate,,17.3,Awesome AP 3,AP_98D7BF59
classroom,"Figueroa, Andre | ELA Gr8 | 8OhioState",8,8OhioState,"Figueroa, Andre",TCH_1D25353A,ELA Gr8,30,Gradebook/GPA,% Failure Rate,,3.3,Awesome AP 3,AP_98D7BF59
classroom,"Figueroa, Andre | ELA Gr8 | 8PennSt",8,8PennSt,"Figueroa, Andre",TCH_1D25353A,ELA Gr8,31,Gradebook/GPA,% Failure Rate,,7.8,Awesome AP 3,AP_98D7BF59
classroom,"Garrett, Simone | History Gr7 | 7Brown",7,7Brown,"Garrett, Simone",TCH_5C2EE62C,History Gr7,30,Gradebook/GPA,% Failure Rate,,15.7,Awesome AP 2,AP_987F9BF3
classroom,"Garrett, Simone | History Gr7 | 7Columbia",7,7Columbia,"Garrett, Simone",TCH_5C2EE62C,History Gr7,30,Gradebook/GPA,% Failure Rate,,13.9,Awesome AP 2,AP_987F9BF3
classroom,"Garrett, Simone | History Gr7 | 7Princeton",7,7Princeton,"Garrett, Simone",TCH_5C2EE62C,History Gr7,27,Gradebook/GPA,% Failure Rate,,15.7,Awesome AP 2,AP_987F9BF3
classroom,"Garrett, Simone | History Gr7 | 7Upenn",7,7Upenn,"Garrett, Simone",TCH_5C2EE62C,History Gr7,29,Gradebook/GPA,% Failure Rate,,9.7,Awesome AP 2,AP_987F9BF3
classroom,"Hastings, Derek | History Gr6 | 6Howard",6,6Howard,"Hastings, Derek",TCH_9B6C1DA4,History Gr6,29,Gradebook/GPA,% Failure Rate,,4.4,Awesome AP 1,AP_12EEC59A
classroom,"Hastings, Derek | History Gr6 | 6Lincoln",6,6Lincoln,"Hastings, Derek",TCH_9B6C1DA4,History Gr6,28,Gradebook/GPA,% Failure Rate,,14.7,Awesome AP 1,AP_12EEC59A
classroom,"Hastings, Derek | History Gr6 | 6MSU",6,6MSU,"Hastings, Derek",TCH_9B6C1DA4,History Gr6,29,Gradebook/GPA,% Failure Rate,,6.3,Awesome AP 1,AP_12EEC59A
classroom,"Hastings, Derek | History Gr6 | 6Spelhouse",6,6Spelhouse,"Hastings, Derek",TCH_9B6C1DA4,History Gr6,30,Gradebook/GPA,% Failure Rate,,9.5,Awesome AP 1,AP_12EEC59A
classroom,"Ingram, Valerie | Math Gr5 | 5SOAR",5,5SOAR,"Ingram, Valerie",TCH_14472D02,Math Gr5,10,Gradebook/GPA,% Failure Rate,,10.6,Awesome AP 1,AP_12EEC59A
classroom,"Jefferson, Calvin | History Gr5 | 5NJCU",5,5NJCU,"Jefferson, Calvin",TCH_60AB36ED,History Gr5,29,Gradebook/GPA,% Failure Rate,,10.2,Awesome AP 1,AP_12EEC59A
classroom,"Jefferson, Calvin | History Gr5 | 5Rutgers",5,5Rutgers,"Jefferson, Calvin",TCH_60AB36ED,History Gr5,27,Gradebook/GPA,% Failure Rate,,1.4,Awesome AP 1,AP_12EEC59A
classroom,"Jefferson, Calvin | History Gr5 | 5TCNJ",5,5TCNJ,"Jefferson, Calvin",TCH_60AB36ED,History Gr5,26,Gradebook/GPA,% Failure Rate,,17.2,Awesome AP 1,AP_12EEC59A
classroom,"Jefferson, Calvin | History Gr5 | 5WillyP",5,5WillyP,"Jefferson, Calvin",TCH_60AB36ED,History Gr5,30,Gradebook/GPA,% Failure Rate,,18.8,Awesome AP 1,AP_12EEC59A
classroom,"Lawson, Gerald | Math Gr8 | 8Maryland",8,8Maryland,"Lawson, Gerald",TCH_C7F77440,Math Gr8,26,Gradebook/GPA,% Failure Rate,,11.6,Awesome AP 3,AP_98D7BF59
classroom,"Lawson, Gerald | Math Gr8 | 8Michigan",8,8Michigan,"Lawson, Gerald",TCH_C7F77440,Math Gr8,30,Gradebook/GPA,% Failure Rate,,1.6,Awesome AP 3,AP_98D7BF59
classroom,"Lawson, Gerald | Math Gr8 | 8OhioState",8,8OhioState,"Lawson, Gerald",TCH_C7F77440,Math Gr8,30,Gradebook/GPA,% Failure Rate,,11.3,Awesome AP 3,AP_98D7BF59
classroom,"Lawson, Gerald | Math Gr8 | 8PennSt",8,8PennSt,"Lawson, Gerald",TCH_C7F77440,Math Gr8,31,Gradebook/GPA,% Failure Rate,,5.2,Awesome AP 3,AP_98D7BF59
classroom,"Monroe, Claudette | Drama Gr5 | 5NJCU",5,5NJCU,"Monroe, Claudette",TCH_E31C0D41,Drama Gr5,30,Gradebook/GPA,% Failure Rate,,6.3,Awesome AP 1,AP_12EEC59A
classroom,"Monroe, Claudette | Drama Gr5 | 5Rutgers",5,5Rutgers,"Monroe, Claudette",TCH_E31C0D41,Drama Gr5,27,Gradebook/GPA,% Failure Rate,,2.6,Awesome AP 1,AP_12EEC59A
classroom,"Monroe, Claudette | Drama Gr5 | 5TCNJ",5,5TCNJ,"Monroe, Claudette",TCH_E31C0D41,Drama Gr5,26,Gradebook/GPA,% Failure Rate,,9.1,Awesome AP 1,AP_12EEC59A
classroom,"Monroe, Claudette | Drama Gr5 | 5WillyP",5,5WillyP,"Monroe, Claudette",TCH_E31C0D41,Drama Gr5,31,Gradebook/GPA,% Failure Rate,,18.7,Awesome AP 1,AP_12EEC59A
classroom,"Nash, Terrence | i-Ready Gr5 | 5WillyP",5,5WillyP,"Nash, Terrence",TCH_742DB417,i-Ready Gr5,30,Gradebook/GPA,% Failure Rate,,12.4,Awesome AP 2,AP_987F9BF3
classroom,"Nash, Terrence | i-Ready Gr6 | 6MSU",6,6MSU,"Nash, Terrence",TCH_742DB417,i-Ready Gr6,29,Gradebook/GPA,% Failure Rate,,2,Awesome AP 2,AP_987F9BF3
classroom,"Nash, Terrence | i-Ready Gr7 | 7Columbia",7,7Columbia,"Nash, Terrence",TCH_742DB417,i-Ready Gr7,30,Gradebook/GPA,% Failure Rate,,10.1,Awesome AP 2,AP_987F9BF3
classroom,"Nash, Terrence | i-Ready Gr8 | 8OhioState",8,8OhioState,"Nash, Terrence",TCH_742DB417,i-Ready Gr8,30,Gradebook/GPA,% Failure Rate,,7,Awesome AP 2,AP_987F9BF3
classroom,"Okafor, Felicia | ELA Gr7 | 7replace",7,7replace,"Okafor, Felicia",TCH_F0799A62,ELA Gr7,6,Gradebook/GPA,% Failure Rate,,4.9,Awesome AP 2,AP_987F9BF3
classroom,"Okafor, Felicia | ELA Gr8 | 8replace",8,8replace,"Okafor, Felicia",TCH_F0799A62,ELA Gr8,3,Gradebook/GPA,% Failure Rate,,8.8,Awesome AP 2,AP_987F9BF3
classroom,"Prentiss, Howard | ELA Gr6 | 6Howard",6,6Howard,"Prentiss, Howard",TCH_64CDE3C3,ELA Gr6,29,Gradebook/GPA,% Failure Rate,,6.1,Awesome AP 1,AP_12EEC59A
classroom,"Prentiss, Howard | ELA Gr6 | 6Lincoln",6,6Lincoln,"Prentiss, Howard",TCH_64CDE3C3,ELA Gr6,24,Gradebook/GPA,% Failure Rate,,16.1,Awesome AP 1,AP_12EEC59A
classroom,"Prentiss, Howard | ELA Gr6 | 6MSU",6,6MSU,"Prentiss, Howard",TCH_64CDE3C3,ELA Gr6,29,Gradebook/GPA,% Failure Rate,,13.4,Awesome AP 1,AP_12EEC59A
classroom,"Prentiss, Howard | ELA Gr6 | 6Spelhouse",6,6Spelhouse,"Prentiss, Howard",TCH_64CDE3C3,ELA Gr6,30,Gradebook/GPA,% Failure Rate,,18.6,Awesome AP 1,AP_12EEC59A
classroom,"Quinn, Adrienne | Art Gr8 | 8Maryland",8,8Maryland,"Quinn, Adrienne",TCH_F6833AB7,Art Gr8,31,Gradebook/GPA,% Failure Rate,,17.6,Awesome AP 3,AP_98D7BF59
classroom,"Quinn, Adrienne | Art Gr8 | 8Michigan",8,8Michigan,"Quinn, Adrienne",TCH_F6833AB7,Art Gr8,30,Gradebook/GPA,% Failure Rate,,17.8,Awesome AP 3,AP_98D7BF59
classroom,"Quinn, Adrienne | Art Gr8 | 8OhioState",8,8OhioState,"Quinn, Adrienne",TCH_F6833AB7,Art Gr8,30,Gradebook/GPA,% Failure Rate,,3.1,Awesome AP 3,AP_98D7BF59
classroom,"Quinn, Adrienne | Art Gr8 | 8PennSt",8,8PennSt,"Quinn, Adrienne",TCH_F6833AB7,Art Gr8,32,Gradebook/GPA,% Failure Rate,,4.2,Awesome AP 3,AP_98D7BF59
classroom,"Rhodes, Leonard | Science Gr8 | 8Maryland",8,8Maryland,"Rhodes, Leonard",TCH_CE1AC804,Science Gr8,29,Gradebook/GPA,% Failure Rate,,13.7,Awesome AP 3,AP_98D7BF59
classroom,"Rhodes, Leonard | Science Gr8 | 8Michigan",8,8Michigan,"Rhodes, Leonard",TCH_CE1AC804,Science Gr8,30,Gradebook/GPA,% Failure Rate,,10.1,Awesome AP 3,AP_98D7BF59
classroom,"Rhodes, Leonard | Science Gr8 | 8OhioState",8,8OhioState,"Rhodes, Leonard",TCH_CE1AC804,Science Gr8,30,Gradebook/GPA,% Failure Rate,,18.2,Awesome AP 3,AP_98D7BF59
classroom,"Rhodes, Leonard | Science Gr8 | 8PennSt",8,8PennSt,"Rhodes, Leonard",TCH_CE1AC804,Science Gr8,31,Gradebook/GPA,% Failure Rate,,12.7,Awesome AP 3,AP_98D7BF59
classroom,"Singleton, Yolanda | ELA Gr5 | 5NJCU",5,5NJCU,"Singleton, Yolanda",TCH_785F4790,ELA Gr5,26,Gradebook/GPA,% Failure Rate,,0.9,Awesome AP 1,AP_12EEC59A
classroom,"Singleton, Yolanda | ELA Gr5 | 5Rutgers",5,5Rutgers,"Singleton, Yolanda",TCH_785F4790,ELA Gr5,27,Gradebook/GPA,% Failure Rate,,2.6,Awesome AP 1,AP_12EEC59A
classroom,"Singleton, Yolanda | ELA Gr5 | 5TCNJ",5,5TCNJ,"Singleton, Yolanda",TCH_785F4790,ELA Gr5,26,Gradebook/GPA,% Failure Rate,,3.2,Awesome AP 1,AP_12EEC59A
classroom,"Singleton, Yolanda | ELA Gr5 | 5WillyP",5,5WillyP,"Singleton, Yolanda",TCH_785F4790,ELA Gr5,30,Gradebook/GPA,% Failure Rate,,14.1,Awesome AP 1,AP_12EEC59A
classroom,"Thorne, Cedric | Math Gr5 | 5NJCU",5,5NJCU,"Thorne, Cedric",TCH_68DC1895,Math Gr5,26,Gradebook/GPA,% Failure Rate,,2.2,Awesome AP 1,AP_12EEC59A
classroom,"Thorne, Cedric | Math Gr5 | 5Rutgers",5,5Rutgers,"Thorne, Cedric",TCH_68DC1895,Math Gr5,27,Gradebook/GPA,% Failure Rate,,13.8,Awesome AP 1,AP_12EEC59A
classroom,"Thorne, Cedric | Math Gr5 | 5TCNJ",5,5TCNJ,"Thorne, Cedric",TCH_68DC1895,Math Gr5,26,Gradebook/GPA,% Failure Rate,,0.7,Awesome AP 1,AP_12EEC59A
classroom,"Thorne, Cedric | Math Gr5 | 5WillyP",5,5WillyP,"Thorne, Cedric",TCH_68DC1895,Math Gr5,30,Gradebook/GPA,% Failure Rate,,11.1,Awesome AP 1,AP_12EEC59A
classroom,"Underwood, Naomi | Drama Gr5 | 5SOAR",5,5SOAR,"Underwood, Naomi",TCH_147762C1,Drama Gr5,10,Gradebook/GPA,% Failure Rate,,0.8,Awesome AP 2,AP_987F9BF3
classroom,"Underwood, Naomi | History Gr5 | 5SOAR",5,5SOAR,"Underwood, Naomi",TCH_147762C1,History Gr5,10,Gradebook/GPA,% Failure Rate,,18.7,Awesome AP 2,AP_987F9BF3
classroom,"Underwood, Naomi | Phys Ed Gr5 | 5SOAR",5,5SOAR,"Underwood, Naomi",TCH_147762C1,Phys Ed Gr5,10,Gradebook/GPA,% Failure Rate,,0.8,Awesome AP 2,AP_987F9BF3
classroom,"Underwood, Naomi | Phys Ed Gr6 | 6Howard",6,6Howard,"Underwood, Naomi",TCH_147762C1,Phys Ed Gr6,29,Gradebook/GPA,% Failure Rate,,13.6,Awesome AP 2,AP_987F9BF3
classroom,"Underwood, Naomi | Phys Ed Gr6 | 6Lincoln",6,6Lincoln,"Underwood, Naomi",TCH_147762C1,Phys Ed Gr6,29,Gradebook/GPA,% Failure Rate,,7.1,Awesome AP 2,AP_987F9BF3
classroom,"Underwood, Naomi | Phys Ed Gr6 | 6MSU",6,6MSU,"Underwood, Naomi",TCH_147762C1,Phys Ed Gr6,29,Gradebook/GPA,% Failure Rate,,17.5,Awesome AP 2,AP_987F9BF3
classroom,"Underwood, Naomi | Phys Ed Gr6 | 6Spelhouse",6,6Spelhouse,"Underwood, Naomi",TCH_147762C1,Phys Ed Gr6,30,Gradebook/GPA,% Failure Rate,,15,Awesome AP 2,AP_987F9BF3
classroom,"Underwood, Naomi | Phys Ed Gr7 | 7Brown",7,7Brown,"Underwood, Naomi",TCH_147762C1,Phys Ed Gr7,30,Gradebook/GPA,% Failure Rate,,4.7,Awesome AP 2,AP_987F9BF3
classroom,"Underwood, Naomi | Phys Ed Gr7 | 7Columbia",7,7Columbia,"Underwood, Naomi",TCH_147762C1,Phys Ed Gr7,30,Gradebook/GPA,% Failure Rate,,16,Awesome AP 2,AP_987F9BF3
classroom,"Underwood, Naomi | Phys Ed Gr7 | 7Princeton",7,7Princeton,"Underwood, Naomi",TCH_147762C1,Phys Ed Gr7,27,Gradebook/GPA,% Failure Rate,,8.2,Awesome AP 2,AP_987F9BF3
classroom,"Underwood, Naomi | Phys Ed Gr7 | 7Upenn",7,7Upenn,"Underwood, Naomi",TCH_147762C1,Phys Ed Gr7,29,Gradebook/GPA,% Failure Rate,,18.5,Awesome AP 2,AP_987F9BF3
classroom,"Underwood, Naomi | Study Hall | mgela",7,mgela,"Underwood, Naomi",TCH_147762C1,Study Hall,1,Gradebook/GPA,% Failure Rate,,8.2,Awesome AP 2,AP_987F9BF3
classroom,"Vance, Reginald | Science Gr7 | 7Brown",7,7Brown,"Vance, Reginald",TCH_BD08E45A,Science Gr7,30,Gradebook/GPA,% Failure Rate,,14.7,Awesome AP 2,AP_987F9BF3
classroom,"Vance, Reginald | Science Gr7 | 7Columbia",7,7Columbia,"Vance, Reginald",TCH_BD08E45A,Science Gr7,30,Gradebook/GPA,% Failure Rate,,3.2,Awesome AP 2,AP_987F9BF3
classroom,"Vance, Reginald | Science Gr7 | 7Princeton",7,7Princeton,"Vance, Reginald",TCH_BD08E45A,Science Gr7,27,Gradebook/GPA,% Failure Rate,,7.7,Awesome AP 2,AP_987F9BF3
classroom,"Vance, Reginald | Science Gr7 | 7Upenn",7,7Upenn,"Vance, Reginald",TCH_BD08E45A,Science Gr7,29,Gradebook/GPA,% Failure Rate,,9.4,Awesome AP 2,AP_987F9BF3
classroom,"Whitfield, Sandra | History Gr8 | 8Maryland",8,8Maryland,"Whitfield, Sandra",TCH_B0017323,History Gr8,29,Gradebook/GPA,% Failure Rate,,18.4,Awesome AP 3,AP_98D7BF59
classroom,"Whitfield, Sandra | History Gr8 | 8Michigan",8,8Michigan,"Whitfield, Sandra",TCH_B0017323,History Gr8,30,Gradebook/GPA,% Failure Rate,,16.4,Awesome AP 3,AP_98D7BF59
classroom,"Whitfield, Sandra | History Gr8 | 8OhioState",8,8OhioState,"Whitfield, Sandra",TCH_B0017323,History Gr8,30,Gradebook/GPA,% Failure Rate,,4.5,Awesome AP 3,AP_98D7BF59
classroom,"Whitfield, Sandra | History Gr8 | 8PennSt",8,8PennSt,"Whitfield, Sandra",TCH_B0017323,History Gr8,31,Gradebook/GPA,% Failure Rate,,8,Awesome AP 3,AP_98D7BF59
classroom,"Xavier, Darnell | Science Gr5 | 5NJCU",5,5NJCU,"Xavier, Darnell",TCH_63F3D589,Science Gr5,29,Gradebook/GPA,% Failure Rate,,1.4,Awesome AP 1,AP_12EEC59A
classroom,"Xavier, Darnell | Science Gr5 | 5Rutgers",5,5Rutgers,"Xavier, Darnell",TCH_63F3D589,Science Gr5,27,Gradebook/GPA,% Failure Rate,,7,Awesome AP 1,AP_12EEC59A
classroom,"Xavier, Darnell | Science Gr5 | 5TCNJ",5,5TCNJ,"Xavier, Darnell",TCH_63F3D589,Science Gr5,26,Gradebook/GPA,% Failure Rate,,13.6,Awesome AP 1,AP_12EEC59A
classroom,"Xavier, Darnell | Science Gr5 | 5WillyP",5,5WillyP,"Xavier, Darnell",TCH_63F3D589,Science Gr5,30,Gradebook/GPA,% Failure Rate,,6.6,Awesome AP 1,AP_12EEC59A
classroom,"Yates, Constance | i-Ready Gr5 | 5Rutgers",5,5Rutgers,"Yates, Constance",TCH_C9E3B28D,i-Ready Gr5,27,Gradebook/GPA,% Failure Rate,,17.5,Awesome AP 2,AP_987F9BF3
classroom,"Yates, Constance | i-Ready Gr6 | 6Lincoln",6,6Lincoln,"Yates, Constance",TCH_C9E3B28D,i-Ready Gr6,28,Gradebook/GPA,% Failure Rate,,11.6,Awesome AP 2,AP_987F9BF3
classroom,"Yates, Constance | i-Ready Gr7 | 7Brown",7,7Brown,"Yates, Constance",TCH_C9E3B28D,i-Ready Gr7,30,Gradebook/GPA,% Failure Rate,,0.8,Awesome AP 2,AP_987F9BF3
classroom,"Yates, Constance | i-Ready Gr8 | 8Michigan",8,8Michigan,"Yates, Constance",TCH_C9E3B28D,i-Ready Gr8,30,Gradebook/GPA,% Failure Rate,,6.9,Awesome AP 2,AP_987F9BF3
classroom,"Zimmer, Franklin | Math Gr6 | 6Howard",6,6Howard,"Zimmer, Franklin",TCH_50354BE2,Math Gr6,29,Gradebook/GPA,% Failure Rate,,8.7,Awesome AP 1,AP_12EEC59A
classroom,"Zimmer, Franklin | Math Gr6 | 6Lincoln",6,6Lincoln,"Zimmer, Franklin",TCH_50354BE2,Math Gr6,24,Gradebook/GPA,% Failure Rate,,2.3,Awesome AP 1,AP_12EEC59A
classroom,"Zimmer, Franklin | Math Gr6 | 6MSU",6,6MSU,"Zimmer, Franklin",TCH_50354BE2,Math Gr6,29,Gradebook/GPA,% Failure Rate,,3.8,Awesome AP 1,AP_12EEC59A
classroom,"Zimmer, Franklin | Math Gr6 | 6Spelhouse",6,6Spelhouse,"Zimmer, Franklin",TCH_50354BE2,Math Gr6,30,Gradebook/GPA,% Failure Rate,,8.7,Awesome AP 1,AP_12EEC59A
grade,5,5,,,,,122,Gradebook/GPA,% Failure Rate,,7.9,Awesome AP 1,AP_12EEC59A
grade,6,6,,,,,116,Gradebook/GPA,% Failure Rate,,9.7,Awesome AP 1,AP_12EEC59A
grade,7,7,,,,,116,Gradebook/GPA,% Failure Rate,,9.8,Awesome AP 2,AP_987F9BF3
grade,8,8,,,,,120,Gradebook/GPA,% Failure Rate,,9.6,Awesome AP 3,AP_98D7BF59
homeroom,5NJCU,5,5NJCU,"Xavier, Darnell",TCH_63F3D589,HR,29,Gradebook/GPA,GPA Average,,3.7,Awesome AP 1,AP_12EEC59A
homeroom,5Rutgers,5,5Rutgers,"Thorne, Cedric",TCH_68DC1895,HR,27,Gradebook/GPA,GPA Average,,2.8,Awesome AP 1,AP_12EEC59A
homeroom,5SOAR,5,5SOAR,"Ingram, Valerie",TCH_14472D02,HR,10,Gradebook/GPA,GPA Average,,2.5,Awesome AP 1,AP_12EEC59A
homeroom,5TCNJ,5,5TCNJ,"Davenport, James",TCH_4F19DB35,HR,26,Gradebook/GPA,GPA Average,,3.3,Awesome AP 2,AP_987F9BF3
homeroom,5WillyP,5,5WillyP,"Singleton, Yolanda",TCH_785F4790,HR,30,Gradebook/GPA,GPA Average,,3.4,Awesome AP 1,AP_12EEC59A
homeroom,6Howard,6,6Howard,"Prentiss, Howard",TCH_64CDE3C3,HR,29,Gradebook/GPA,GPA Average,,2.6,Awesome AP 1,AP_12EEC59A
homeroom,6Lincoln,6,6Lincoln,"Hastings, Derek",TCH_9B6C1DA4,HR,28,Gradebook/GPA,GPA Average,,2.9,Awesome AP 1,AP_12EEC59A
homeroom,6MSU,6,6MSU,"Zimmer, Franklin",TCH_50354BE2,HR,29,Gradebook/GPA,GPA Average,,2.9,Awesome AP 1,AP_12EEC59A
homeroom,6Spelhouse,6,6Spelhouse,"Prentiss, Howard",TCH_64CDE3C3,HR,30,Gradebook/GPA,GPA Average,,3.2,Awesome AP 1,AP_12EEC59A
homeroom,7Brown,7,7Brown,"Garrett, Simone",TCH_5C2EE62C,HR,30,Gradebook/GPA,GPA Average,,3.6,Awesome AP 2,AP_987F9BF3
homeroom,7Columbia,7,7Columbia,"Ellison, Tamara",TCH_DAD81779,HR,30,Gradebook/GPA,GPA Average,,2.8,Awesome AP 2,AP_987F9BF3
